ts_code,code,name,area,industry,market,exchange,is_hs
000930.SZ,000930,中粮生化,安徽,农业综合,主板,SZSE,S
000931.SZ,000931,中关村,北京,生物制药,主板,SZSE,N
000932.SZ,000932,华菱钢铁,湖南,普钢,主板,SZSE,S
000933.SZ,000933,神火股份,河南,煤炭开采,主板,SZSE,S
000935.SZ,000935,四川双马,四川,水泥,主板,SZSE,S
000936.SZ,000936,华西股份,江苏,化纤,主板,SZSE,N
000937.SZ,000937,冀中能源,河北,煤炭开采,主板,SZSE,S
000938.SZ,000938,紫光股份,北京,软件服务,主板,SZSE,S
000939.SZ,000939,*ST凯迪,湖北,新型电力,主板,SZSE,N
000948.SZ,000948,南天信息,云南,软件服务,主板,SZSE,N
000949.SZ,000949,新乡化纤,河南,化纤,主板,SZSE,N
000950.SZ,000950,重药控股,重庆,农药化肥,主板,SZSE,N
000951.SZ,000951,中国重汽,山东,汽车整车,主板,SZSE,S
000952.SZ,000952,广济药业,湖北,化学制药,主板,SZSE,N
000953.SZ,000953,ST河化,广西,农药化肥,主板,SZSE,N
000955.SZ,000955,欣龙控股,海南,纺织,主板,SZSE,N
000957.SZ,000957,中通客车,山东,汽车整车,主板,SZSE,N
000958.SZ,000958,东方能源,河北,火力发电,主板,SZSE,N
000959.SZ,000959,首钢股份,北京,普钢,主板,SZSE,S
000960.SZ,000960,锡业股份,云南,小金属,主板,SZSE,S
000961.SZ,000961,中南建设,江苏,建筑施工,主板,SZSE,S
000962.SZ,000962,东方钽业,宁夏,小金属,主板,SZSE,N
000963.SZ,000963,华东医药,浙江,化学制药,主板,SZSE,S
000965.SZ,000965,天保基建,天津,区域地产,主板,SZSE,N
000966.SZ,000966,长源电力,湖北,火力发电,主板,SZSE,N
000967.SZ,000967,盈峰环境,浙江,环境保护,主板,SZSE,S
000968.SZ,000968,蓝焰控股,山西,煤炭开采,主板,SZSE,S
000969.SZ,000969,安泰科技,北京,钢加工,主板,SZSE,S
000970.SZ,000970,中科三环,北京,元器件,主板,SZSE,S
000971.SZ,000971,高升控股,湖北,互联网,主板,SZSE,N
000972.SZ,000972,ST中基,新疆,食品,主板,SZSE,N
000973.SZ,000973,佛塑科技,广东,塑料,主板,SZSE,N
000975.SZ,000975,银泰资源,内蒙,铅锌,主板,SZSE,S
000976.SZ,000976,华铁股份,广东,运输设备,主板,SZSE,S
000977.SZ,000977,浪潮信息,山东,电脑设备,主板,SZSE,S
000978.SZ,000978,桂林旅游,广西,旅游景点,主板,SZSE,N
000980.SZ,000980,众泰汽车,安徽,汽车配件,主板,SZSE,S
000981.SZ,000981,银亿股份,甘肃,汽车配件,主板,SZSE,S
000982.SZ,000982,*ST中绒,宁夏,纺织,主板,SZSE,N
000983.SZ,000983,西山煤电,山西,煤炭开采,主板,SZSE,S
000985.SZ,000985,大庆华科,黑龙江,化工原料,主板,SZSE,N
000987.SZ,000987,越秀金控,广东,多元金融,主板,SZSE,S
000988.SZ,000988,华工科技,湖北,电器仪表,主板,SZSE,S
000989.SZ,000989,九芝堂,湖南,中成药,主板,SZSE,S
000990.SZ,000990,诚志股份,江西,化工原料,主板,SZSE,S
000993.SZ,000993,闽东电力,福建,水力发电,主板,SZSE,N
000995.SZ,000995,*ST皇台,甘肃,白酒,主板,SZSE,N
000996.SZ,000996,中国中期,北京,汽车服务,主板,SZSE,N
000997.SZ,000997,新大陆,福建,软件服务,主板,SZSE,S
000998.SZ,000998,隆平高科,湖南,种植业,主板,SZSE,S
000999.SZ,000999,华润三九,深圳,中成药,主板,SZSE,S
001696.SZ,001696,宗申动力,重庆,摩托车,主板,SZSE,N
001872.SZ,001872,招商港口,深圳,港口,主板,SZSE,S
001896.SZ,001896,豫能控股,河南,火力发电,主板,SZSE,N
001965.SZ,001965,招商公路,北京,路桥,主板,SZSE,S
001979.SZ,001979,招商蛇口,深圳,全国地产,主板,SZSE,S
002001.SZ,002001,新和成,浙江,化学制药,中小板,SZSE,S
002002.SZ,002002,鸿达兴业,江苏,化工原料,中小板,SZSE,S
002003.SZ,002003,伟星股份,浙江,服饰,中小板,SZSE,S
002004.SZ,002004,华邦健康,重庆,化学制药,中小板,SZSE,S
002005.SZ,002005,德豪润达,广东,家用电器,中小板,SZSE,N
002006.SZ,002006,精功科技,浙江,专用机械,中小板,SZSE,N
002007.SZ,002007,华兰生物,河南,生物制药,中小板,SZSE,S
002008.SZ,002008,大族激光,深圳,电器仪表,中小板,SZSE,S
002009.SZ,002009,天奇股份,江苏,工程机械,中小板,SZSE,N
002010.SZ,002010,传化智联,浙江,仓储物流,中小板,SZSE,S
002011.SZ,002011,盾安环境,浙江,工程机械,中小板,SZSE,N
002012.SZ,002012,凯恩股份,浙江,造纸,中小板,SZSE,N
002013.SZ,002013,中航机电,湖北,航空,中小板,SZSE,S
002014.SZ,002014,永新股份,安徽,塑料,中小板,SZSE,N
002015.SZ,002015,霞客环保,江苏,化纤,中小板,SZSE,N
002016.SZ,002016,世荣兆业,广东,区域地产,中小板,SZSE,S
002017.SZ,002017,东信和平,广东,通信设备,中小板,SZSE,N
002018.SZ,002018,*ST华信,安徽,农药化肥,中小板,SZSE,N
002019.SZ,002019,亿帆医药,浙江,化学制药,中小板,SZSE,S
002020.SZ,002020,京新药业,浙江,化学制药,中小板,SZSE,S
002021.SZ,002021,中捷资源,浙江,纺织机械,中小板,SZSE,N
002022.SZ,002022,科华生物,上海,医疗保健,中小板,SZSE,S
002023.SZ,002023,海特高新,四川,航空,中小板,SZSE,S
002024.SZ,002024,苏宁易购,江苏,电器连锁,中小板,SZSE,S
002025.SZ,002025,航天电器,贵州,元器件,中小板,SZSE,S
002026.SZ,002026,山东威达,山东,机械基件,中小板,SZSE,N
002027.SZ,002027,分众传媒,广东,影视音像,中小板,SZSE,S
002028.SZ,002028,思源电气,上海,电气设备,中小板,SZSE,S
002029.SZ,002029,七匹狼,福建,服饰,中小板,SZSE,N
002030.SZ,002030,达安基因,广东,生物制药,中小板,SZSE,S
002031.SZ,002031,巨轮智能,广东,汽车配件,中小板,SZSE,N
002032.SZ,002032,苏泊尔,浙江,家用电器,中小板,SZSE,S
002033.SZ,002033,丽江旅游,云南,旅游景点,中小板,SZSE,N
002034.SZ,002034,旺能环境,浙江,环境保护,中小板,SZSE,N
002035.SZ,002035,华帝股份,广东,家用电器,中小板,SZSE,S
002036.SZ,002036,联创电子,江西,元器件,中小板,SZSE,S
002037.SZ,002037,久联发展,贵州,化工原料,中小板,SZSE,N
002038.SZ,002038,双鹭药业,北京,生物制药,中小板,SZSE,S
002039.SZ,002039,黔源电力,贵州,水力发电,中小板,SZSE,N
002040.SZ,002040,南京港,江苏,港口,中小板,SZSE,N
002041.SZ,002041,登海种业,山东,种植业,中小板,SZSE,S
002042.SZ,002042,华孚时尚,安徽,纺织,中小板,SZSE,S
002043.SZ,002043,兔宝宝,浙江,其他建材,中小板,SZSE,S
002044.SZ,002044,美年健康,江苏,医疗保健,中小板,SZSE,S
002045.SZ,002045,国光电器,广东,元器件,中小板,SZSE,N
002046.SZ,002046,轴研科技,河南,机械基件,中小板,SZSE,N
002047.SZ,002047,宝鹰股份,深圳,装修装饰,中小板,SZSE,S
002048.SZ,002048,宁波华翔,浙江,汽车配件,中小板,SZSE,S
002049.SZ,002049,紫光国微,河北,元器件,中小板,SZSE,S
002050.SZ,002050,三花智控,浙江,机械基件,中小板,SZSE,S
002051.SZ,002051,中工国际,北京,建筑施工,中小板,SZSE,S
002052.SZ,002052,同洲电子,深圳,通信设备,中小板,SZSE,N
002053.SZ,002053,云南能投,云南,食品,中小板,SZSE,N
002054.SZ,002054,德美化工,广东,化工原料,中小板,SZSE,N
002055.SZ,002055,得润电子,深圳,元器件,中小板,SZSE,S
002056.SZ,002056,横店东磁,浙江,元器件,中小板,SZSE,S
002057.SZ,002057,中钢天源,安徽,元器件,中小板,SZSE,N
002058.SZ,002058,威尔泰,上海,电器仪表,中小板,SZSE,N
002059.SZ,002059,云南旅游,云南,旅游景点,中小板,SZSE,N
002060.SZ,002060,粤水电,广东,建筑施工,中小板,SZSE,N
002061.SZ,002061,浙江交科,浙江,化工原料,中小板,SZSE,S
002062.SZ,002062,宏润建设,浙江,建筑施工,中小板,SZSE,N
002063.SZ,002063,远光软件,广东,软件服务,中小板,SZSE,N
002064.SZ,002064,华峰氨纶,浙江,化纤,中小板,SZSE,S
002065.SZ,002065,东华软件,北京,软件服务,中小板,SZSE,S
002066.SZ,002066,瑞泰科技,北京,其他建材,中小板,SZSE,N
002067.SZ,002067,景兴纸业,浙江,造纸,中小板,SZSE,N
002068.SZ,002068,黑猫股份,江西,化工原料,中小板,SZSE,N
002069.SZ,002069,獐子岛,辽宁,渔业,中小板,SZSE,N
002070.SZ,002070,*ST众和,福建,纺织,中小板,SZSE,N
002071.SZ,002071,长城影视,江苏,影视音像,中小板,SZSE,N
002072.SZ,002072,凯瑞德,山东,互联网,中小板,SZSE,N
002073.SZ,002073,软控股份,山东,软件服务,中小板,SZSE,N
002074.SZ,002074,国轩高科,江苏,电气设备,中小板,SZSE,S
002075.SZ,002075,沙钢股份,江苏,特种钢,中小板,SZSE,S
002076.SZ,002076,雪莱特,广东,家用电器,中小板,SZSE,N
002077.SZ,002077,大港股份,江苏,区域地产,中小板,SZSE,N
002078.SZ,002078,太阳纸业,山东,造纸,中小板,SZSE,S
002079.SZ,002079,苏州固锝,江苏,半导体,中小板,SZSE,N
002080.SZ,002080,中材科技,江苏,化纤,中小板,SZSE,S
002081.SZ,002081,金螳螂,江苏,装修装饰,中小板,SZSE,S
002082.SZ,002082,万邦德,浙江,铝,中小板,SZSE,N
002083.SZ,002083,孚日股份,山东,纺织,中小板,SZSE,N
002084.SZ,002084,海鸥住工,广东,家居用品,中小板,SZSE,N
002085.SZ,002085,万丰奥威,浙江,汽车配件,中小板,SZSE,S
002086.SZ,002086,东方海洋,山东,渔业,中小板,SZSE,N
002087.SZ,002087,新野纺织,河南,纺织,中小板,SZSE,N
002088.SZ,002088,鲁阳节能,山东,矿物制品,中小板,SZSE,N
002089.SZ,002089,新海宜,江苏,通信设备,中小板,SZSE,N
002090.SZ,002090,金智科技,江苏,软件服务,中小板,SZSE,N
002091.SZ,002091,江苏国泰,江苏,商贸代理,中小板,SZSE,S
002092.SZ,002092,中泰化学,新疆,化工原料,中小板,SZSE,S
002093.SZ,002093,国脉科技,福建,电信运营,中小板,SZSE,S
002094.SZ,002094,青岛金王,山东,日用化工,中小板,SZSE,S
002095.SZ,002095,生意宝,浙江,互联网,中小板,SZSE,S
002096.SZ,002096,南岭民爆,湖南,化工原料,中小板,SZSE,N
002097.SZ,002097,山河智能,湖南,工程机械,中小板,SZSE,S
002098.SZ,002098,浔兴股份,福建,服饰,中小板,SZSE,N
002099.SZ,002099,海翔药业,浙江,化学制药,中小板,SZSE,S
002100.SZ,002100,天康生物,新疆,饲料,中小板,SZSE,N
002101.SZ,002101,广东鸿图,广东,机械基件,中小板,SZSE,N
002102.SZ,002102,ST冠福,福建,化学制药,中小板,SZSE,N
002103.SZ,002103,广博股份,浙江,文教休闲,中小板,SZSE,N
002104.SZ,002104,恒宝股份,江苏,元器件,中小板,SZSE,N
002105.SZ,002105,信隆健康,深圳,文教休闲,中小板,SZSE,N
002106.SZ,002106,莱宝高科,深圳,元器件,中小板,SZSE,N
002107.SZ,002107,沃华医药,山东,中成药,中小板,SZSE,N
002108.SZ,002108,沧州明珠,河北,塑料,中小板,SZSE,S
002109.SZ,002109,兴化股份,陕西,化工原料,中小板,SZSE,N
002110.SZ,002110,三钢闽光,福建,普钢,中小板,SZSE,S
002111.SZ,002111,威海广泰,山东,航空,中小板,SZSE,N
002112.SZ,002112,三变科技,浙江,电气设备,中小板,SZSE,N
002113.SZ,002113,天润数娱,湖南,互联网,中小板,SZSE,N
002114.SZ,002114,罗平锌电,云南,铅锌,中小板,SZSE,N
002115.SZ,002115,三维通信,浙江,通信设备,中小板,SZSE,N
002116.SZ,002116,中国海诚,上海,建筑施工,中小板,SZSE,N
002117.SZ,002117,东港股份,山东,广告包装,中小板,SZSE,N
002118.SZ,002118,紫鑫药业,吉林,中成药,中小板,SZSE,S
002119.SZ,002119,康强电子,浙江,半导体,中小板,SZSE,N
002120.SZ,002120,韵达股份,浙江,仓储物流,中小板,SZSE,S
002121.SZ,002121,科陆电子,深圳,电器仪表,中小板,SZSE,S
002122.SZ,002122,*ST天马,浙江,机械基件,中小板,SZSE,N
002123.SZ,002123,梦网集团,深圳,互联网,中小板,SZSE,S
002124.SZ,002124,天邦股份,浙江,饲料,中小板,SZSE,N
002125.SZ,002125,湘潭电化,湖南,化工原料,中小板,SZSE,N
002126.SZ,002126,银轮股份,浙江,汽车配件,中小板,SZSE,S
002127.SZ,002127,南极电商,江苏,互联网,中小板,SZSE,S
002128.SZ,002128,露天煤业,内蒙,煤炭开采,中小板,SZSE,S
002129.SZ,002129,中环股份,天津,半导体,中小板,SZSE,S
002130.SZ,002130,沃尔核材,深圳,电气设备,中小板,SZSE,N
002131.SZ,002131,利欧股份,浙江,互联网,中小板,SZSE,S
002132.SZ,002132,恒星科技,河南,钢加工,中小板,SZSE,N
002133.SZ,002133,广宇集团,浙江,全国地产,中小板,SZSE,N
002134.SZ,002134,天津普林,天津,元器件,中小板,SZSE,N
002135.SZ,002135,东南网架,浙江,建筑施工,中小板,SZSE,N
002136.SZ,002136,安纳达,安徽,化工原料,中小板,SZSE,N
002137.SZ,002137,麦达数字,深圳,互联网,中小板,SZSE,N
002138.SZ,002138,顺络电子,深圳,元器件,中小板,SZSE,S
002139.SZ,002139,拓邦股份,深圳,元器件,中小板,SZSE,N
002140.SZ,002140,东华科技,安徽,建筑施工,中小板,SZSE,N
002141.SZ,002141,贤丰控股,广东,元器件,中小板,SZSE,N
002142.SZ,002142,宁波银行,浙江,银行,中小板,SZSE,S
002143.SZ,002143,印纪传媒,四川,影视音像,中小板,SZSE,S
002144.SZ,002144,宏达高科,浙江,纺织,中小板,SZSE,N
002145.SZ,002145,中核钛白,甘肃,化工原料,中小板,SZSE,S
002146.SZ,002146,荣盛发展,河北,全国地产,中小板,SZSE,S
002147.SZ,002147,ST新光,安徽,区域地产,中小板,SZSE,N
002148.SZ,002148,北纬科技,北京,互联网,中小板,SZSE,N
002149.SZ,002149,西部材料,陕西,小金属,中小板,SZSE,N
002150.SZ,002150,通润装备,江苏,机械基件,中小板,SZSE,N
002151.SZ,002151,北斗星通,北京,通信设备,中小板,SZSE,S
002152.SZ,002152,广电运通,广东,电脑设备,中小板,SZSE,S
002153.SZ,002153,石基信息,北京,软件服务,中小板,SZSE,S
002154.SZ,002154,报喜鸟,浙江,服饰,中小板,SZSE,N
002155.SZ,002155,湖南黄金,湖南,黄金,中小板,SZSE,S
002156.SZ,002156,通富微电,江苏,半导体,中小板,SZSE,S
002157.SZ,002157,正邦科技,江西,饲料,中小板,SZSE,S
002158.SZ,002158,汉钟精机,上海,工程机械,中小板,SZSE,N
002159.SZ,002159,三特索道,湖北,旅游服务,中小板,SZSE,N
002160.SZ,002160,常铝股份,江苏,铝,中小板,SZSE,N
002161.SZ,002161,远望谷,深圳,通信设备,中小板,SZSE,N
002162.SZ,002162,悦心健康,上海,医疗保健,中小板,SZSE,N
002163.SZ,002163,中航三鑫,深圳,装修装饰,中小板,SZSE,N
002164.SZ,002164,宁波东力,浙江,电气设备,中小板,SZSE,N
002165.SZ,002165,红宝丽,江苏,化工原料,中小板,SZSE,N
002166.SZ,002166,莱茵生物,广西,中成药,中小板,SZSE,N
002167.SZ,002167,东方锆业,广东,小金属,中小板,SZSE,N
002168.SZ,002168,深圳惠程,深圳,电气设备,中小板,SZSE,S
002169.SZ,002169,智光电气,广东,电气设备,中小板,SZSE,N
002170.SZ,002170,芭田股份,深圳,农药化肥,中小板,SZSE,N
002171.SZ,002171,楚江新材,安徽,铜,中小板,SZSE,S
002172.SZ,002172,澳洋健康,江苏,化纤,中小板,SZSE,N
002173.SZ,002173,创新医疗,浙江,医疗保健,中小板,SZSE,N
002174.SZ,002174,游族网络,福建,互联网,中小板,SZSE,S
002175.SZ,002175,东方网络,广西,电器仪表,中小板,SZSE,N
002176.SZ,002176,江特电机,江西,电气设备,中小板,SZSE,S
002177.SZ,002177,御银股份,广东,电脑设备,中小板,SZSE,N
002178.SZ,002178,延华智能,上海,建筑施工,中小板,SZSE,N
002179.SZ,002179,中航光电,河南,元器件,中小板,SZSE,S
002180.SZ,002180,纳思达,广东,电脑设备,中小板,SZSE,S
002181.SZ,002181,粤传媒,广东,出版业,中小板,SZSE,N
002182.SZ,002182,云海金属,江苏,小金属,中小板,SZSE,N
002183.SZ,002183,怡亚通,深圳,仓储物流,中小板,SZSE,S
002184.SZ,002184,海得控制,上海,软件服务,中小板,SZSE,N
002185.SZ,002185,华天科技,甘肃,半导体,中小板,SZSE,S
002186.SZ,002186,全聚德,北京,酒店餐饮,中小板,SZSE,N
002187.SZ,002187,广百股份,广东,百货,中小板,SZSE,N
002188.SZ,002188,*ST巴士,浙江,广告包装,中小板,SZSE,N
002189.SZ,002189,利达光电,河南,元器件,中小板,SZSE,N
002190.SZ,002190,成飞集成,四川,汽车配件,中小板,SZSE,N
002191.SZ,002191,劲嘉股份,深圳,广告包装,中小板,SZSE,S
002192.SZ,002192,融捷股份,广东,专用机械,中小板,SZSE,N
002193.SZ,002193,如意集团,山东,纺织,中小板,SZSE,N
002194.SZ,002194,*ST凡谷,湖北,通信设备,中小板,SZSE,N
002195.SZ,002195,二三四五,上海,软件服务,中小板,SZSE,S
002196.SZ,002196,方正电机,浙江,纺织机械,中小板,SZSE,N
002197.SZ,002197,证通电子,深圳,电器仪表,中小板,SZSE,N
002198.SZ,002198,嘉应制药,广东,中成药,中小板,SZSE,N
002199.SZ,002199,东晶电子,浙江,元器件,中小板,SZSE,N
002200.SZ,002200,云投生态,云南,环境保护,中小板,SZSE,N
002201.SZ,002201,九鼎新材,江苏,玻璃,中小板,SZSE,N
002202.SZ,002202,金风科技,新疆,电气设备,中小板,SZSE,S
002203.SZ,002203,海亮股份,浙江,铜,中小板,SZSE,S
002204.SZ,002204,大连重工,辽宁,专用机械,中小板,SZSE,S
002205.SZ,002205,国统股份,新疆,其他建材,中小板,SZSE,N
002206.SZ,002206,海利得,浙江,化纤,中小板,SZSE,N
002207.SZ,002207,ST准油,新疆,石油开采,中小板,SZSE,N
002208.SZ,002208,合肥城建,安徽,区域地产,中小板,SZSE,N
002209.SZ,002209,达意隆,广东,轻工机械,中小板,SZSE,N
002210.SZ,002210,飞马国际,深圳,仓储物流,中小板,SZSE,S
002211.SZ,002211,宏达新材,上海,橡胶,中小板,SZSE,N
002212.SZ,002212,南洋股份,广东,电气设备,中小板,SZSE,S
002213.SZ,002213,特尔佳,深圳,汽车配件,中小板,SZSE,N
002214.SZ,002214,大立科技,浙江,电器仪表,中小板,SZSE,N
002215.SZ,002215,诺普信,深圳,农药化肥,中小板,SZSE,S
002216.SZ,002216,三全食品,河南,食品,中小板,SZSE,N
002217.SZ,002217,合力泰,山东,元器件,中小板,SZSE,S
002218.SZ,002218,拓日新能,深圳,半导体,中小板,SZSE,N
002219.SZ,002219,恒康医疗,甘肃,中成药,中小板,SZSE,N
002220.SZ,002220,天宝食品,辽宁,食品,中小板,SZSE,N
002221.SZ,002221,东华能源,江苏,石油贸易,中小板,SZSE,S
002222.SZ,002222,福晶科技,福建,元器件,中小板,SZSE,N
002223.SZ,002223,鱼跃医疗,江苏,医疗保健,中小板,SZSE,S
002224.SZ,002224,三力士,浙江,橡胶,中小板,SZSE,N
002225.SZ,002225,濮耐股份,河南,其他建材,中小板,SZSE,N
002226.SZ,002226,江南化工,安徽,化工原料,中小板,SZSE,S
002227.SZ,002227,奥特迅,深圳,电气设备,中小板,SZSE,N
002228.SZ,002228,合兴包装,福建,广告包装,中小板,SZSE,S
002229.SZ,002229,鸿博股份,福建,广告包装,中小板,SZSE,N
002230.SZ,002230,科大讯飞,安徽,软件服务,中小板,SZSE,S
002231.SZ,002231,奥维通信,辽宁,通信设备,中小板,SZSE,N
002232.SZ,002232,启明信息,吉林,软件服务,中小板,SZSE,N
002233.SZ,002233,塔牌集团,广东,水泥,中小板,SZSE,S
002234.SZ,002234,民和股份,山东,农业综合,中小板,SZSE,N
002235.SZ,002235,安妮股份,福建,互联网,中小板,SZSE,N
002236.SZ,002236,大华股份,浙江,电器仪表,中小板,SZSE,S
002237.SZ,002237,恒邦股份,山东,黄金,中小板,SZSE,S
002238.SZ,002238,天威视讯,深圳,影视音像,中小板,SZSE,N
002239.SZ,002239,奥特佳,江苏,汽车配件,中小板,SZSE,S
002240.SZ,002240,威华股份,广东,家居用品,中小板,SZSE,S
002241.SZ,002241,歌尔股份,山东,元器件,中小板,SZSE,S
002242.SZ,002242,九阳股份,山东,家用电器,中小板,SZSE,S
002243.SZ,002243,通产丽星,深圳,塑料,中小板,SZSE,N
002244.SZ,002244,滨江集团,浙江,区域地产,中小板,SZSE,S
002245.SZ,002245,澳洋顺昌,江苏,仓储物流,中小板,SZSE,N
002246.SZ,002246,北化股份,四川,化工原料,中小板,SZSE,N
002247.SZ,002247,聚力文化,浙江,软件服务,中小板,SZSE,S
002248.SZ,002248,华东数控,山东,机床制造,中小板,SZSE,N
002249.SZ,002249,大洋电机,广东,电气设备,中小板,SZSE,S
002250.SZ,002250,联化科技,浙江,化工原料,中小板,SZSE,S
002251.SZ,002251,步步高,湖南,超市连锁,中小板,SZSE,S
002252.SZ,002252,上海莱士,上海,生物制药,中小板,SZSE,S
002253.SZ,002253,川大智胜,四川,软件服务,中小板,SZSE,N
002254.SZ,002254,泰和新材,山东,化纤,中小板,SZSE,S
